TimeStamp	ClosePrice	TradeVolume	BuyVolume	Return	PriceTime
2021-01-02 10:00:00	84.088	762696.340482	373296.065922	-0.0041266292455521825	2021-01-02 10:00:00
2021-01-02 11:00:00	83.741	315761.987255	191663.384373	0.022987544930201498	2021-01-02 11:00:00
2021-01-02 12:00:00	85.666	858094.450084	381667.850576	-0.004739336492890933	2021-01-02 12:00:00
2021-01-02 13:00:00	85.26	456509.831653	200908.955288	0.001911799202439557	2021-01-02 13:00:00
2021-01-02 14:00:00	85.423	491573.817479	267145.876411	0.007293117778584213	2021-01-02 14:00:00
2021-01-02 15:00:00	86.046	841586.665454	342494.782606	0.005799223671059561	2021-01-02 15:00:00
2021-01-02 16:00:00	86.545	1239320.192382	646788.825007	-0.002518920792651258	2021-01-02 16:00:00
2021-01-02 17:00:00	86.327	632488.409895	309560.014236	-0.004332364150265833	2021-01-02 17:00:00
2021-01-02 18:00:00	85.953	556050.950791	237684.798835	0.009784417065140216	2021-01-02 18:00:00
2021-01-02 19:00:00	86.794	490789.055163	227843.871571	-0.0326520266377861	2021-01-02 19:00:00
2021-01-02 20:00:00	83.96	1148450.487026	478438.205993	0.013006193425440848	2021-01-02 20:00:00
2021-01-02 21:00:00	85.052	752471.347186	391313.653331	0.005655363777453681	2021-01-02 21:00:00
2021-01-02 22:00:00	85.533	564545.463055	285558.147671	0.002747477581751978	2021-01-02 22:00:00
2021-01-02 23:00:00	85.768	653174.499121	375595.944298	-0.014993937132730117	2021-01-02 23:00:00
2021-01-03 00:00:00	84.482	391165.334482	157128.137521	-0.011919698870765383	2021-01-03 00:00:00
2021-01-03 01:00:00	83.475	473289.408994	220290.563112	0.008074273734651083	2021-01-03 01:00:00
2021-01-03 02:00:00	84.149	168753.473038	81603.571854	0.004064219420313986	2021-01-03 02:00:00
2021-01-03 03:00:00	84.491	427207.436543	253533.139185	-0.007539264537051338	2021-01-03 03:00:00
2021-01-03 04:00:00	83.854	143835.12831	95263.603852	-0.006463615331409378	2021-01-03 04:00:00
2021-01-03 05:00:00	83.312	545282.106088	173567.793608	0.0002400614557325209	2021-01-03 05:00:00
2021-01-03 06:00:00	83.332	365205.776381	168708.525785	-0.009912158594537424	2021-01-03 06:00:00
2021-01-03 07:00:00	82.506	409120.249777	104441.044618	0.011502193779846293	2021-01-03 07:00:00
2021-01-03 08:00:00	83.455	934433.440955	429202.406738	-0.0022766760529626673	2021-01-03 08:00:00
2021-01-03 09:00:00	83.265	393524.931914	195805.236841	0.006893652795292082	2021-01-03 09:00:00
2021-01-03 10:00:00	83.839	459330.493101	213255.124175	0.011545939240687586	2021-01-03 10:00:00
2021-01-03 11:00:00	84.807	700739.52818	434781.5279	0.006638602945511662	2021-01-03 11:00:00
2021-01-03 12:00:00	85.37	475920.081296	232071.025931	0.026590137050485962	2021-01-03 12:00:00
2021-01-03 13:00:00	87.64	1400074.759813	790656.265455	0.023448197170241825	2021-01-03 13:00:00
2021-01-03 14:00:00	89.695	3752009.937113	2180059.728052	0.018217291933775526	2021-01-03 14:00:00
2021-01-03 15:00:00	91.329	2956638.297032	1681831.974382	-0.02086960330234633	2021-01-03 15:00:00
2021-01-03 16:00:00	89.423	3779496.679856	2133220.670239	0.015723024277870312	2021-01-03 16:00:00
2021-01-03 17:00:00	90.829	1760023.210636	843680.335407	-0.010723447357121496	2021-01-03 17:00:00
2021-01-03 18:00:00	89.855	947684.039831	509605.301058	0.0039508096377496305	2021-01-03 18:00:00
2021-01-03 19:00:00	90.21	649313.833587	326053.546433	0.010985478328344955	2021-01-03 19:00:00
2021-01-03 20:00:00	91.201	1528097.538288	808138.242134	0.012291531891097884	2021-01-03 20:00:00
2021-01-03 21:00:00	92.322	337794.261095	176558.018304	0.010950802625592893	2021-01-03 21:00:00
2021-01-03 22:00:00	93.333	997773.449232	528428.002116	0.004767874170979347	2021-01-03 22:00:00
2021-01-03 23:00:00	93.778	1863641.854167	1068997.534771	0.0793043144447525	2021-01-03 23:00:00
2021-01-04 00:00:00	101.215	7703131.048055	4910536.242439	-0.0054636170528084005	2021-01-04 00:00:00
2021-01-04 01:00:00	100.662	2474485.523643	1267045.360413	-0.007261926049552003	2021-01-04 01:00:00
2021-01-04 02:00:00	99.931	1448945.384175	709368.695403	0.03210215048383391	2021-01-04 02:00:00
2021-01-04 03:00:00	103.139	2392834.353493	1472661.124619	0.017549132723799987	2021-01-04 03:00:00
2021-01-04 04:00:00	104.949	1365514.891282	743489.833248	0.025259888136142328	2021-01-04 04:00:00
2021-01-04 05:00:00	107.6	2836715.490273	1554590.3915	-0.010520446096654146	2021-01-04 05:00:00
2021-01-04 06:00:00	106.468	3049133.895026	1613806.520771	-0.05829920727354709	2021-01-04 06:00:00
2021-01-04 07:00:00	100.261	3945294.292168	1856181.012449	-0.010173447302540328	2021-01-04 07:00:00
2021-01-04 08:00:00	99.241	2797245.26955	1319657.150963	-0.04875001259560052	2021-01-04 08:00:00
2021-01-04 09:00:00	94.403	3968300.731174	1780649.843248	-0.012033515884029233	2021-01-04 09:00:00
2021-01-04 10:00:00	93.267	3807483.889527	1732174.128765	0.010839846891183447	2021-01-04 10:00:00
2021-01-04 11:00:00	94.278	1170577.928243	597196.892071	0.04206707821549038	2021-01-04 11:00:00
2021-01-04 12:00:00	98.244	1286127.859525	690019.875434	0.0012519848540368805	2021-01-04 12:00:00
2021-01-04 13:00:00	98.367	1087506.937575	534289.200994	0.06061992334827737	2021-01-04 13:00:00
2021-01-04 14:00:00	104.33	2489573.81667	1596144.56264	0.011990798428064942	2021-01-04 14:00:00
2021-01-04 15:00:00	105.581	2347011.035275	1333162.233942	-0.004697814947765333	2021-01-04 15:00:00
2021-01-04 16:00:00	105.085	3837239.461381	2103276.175652	-0.018898986534709894	2021-01-04 16:00:00
2021-01-04 17:00:00	103.099	2731152.473396	1315342.134404	0.012987516852733805	2021-01-04 17:00:00
2021-01-04 18:00:00	104.438	1512308.019501	844818.96269	0.05323732740956366	2021-01-04 18:00:00
2021-01-04 19:00:00	109.998	2535441.500606	1673333.641051	-0.01806396479936012	2021-01-04 19:00:00
2021-01-04 20:00:00	108.011	3115223.053199	1687284.939232	0.0023516123357807395	2021-01-04 20:00:00
