OpenTime,TimeStamp,Open,High,Low,Close,TradeVolume,CloseTime,TradeValue,TradeCount,BuyVolume,BuyValue
2018-01-05 16:00:00,20180105160000.0,981.11,988.29,931.0,970.8,16282.63811,20180105195959.0,15650748.1044358,21360.0,6581.16889,6331833.4323266
2018-01-05 20:00:00,20180105200000.0,970.81,987.0,930.0,959.3,13450.25282,20180105235959.0,12800889.1325575,17990.0,5839.40986,5571280.4665634
2018-01-06 00:00:00,20180106000000.0,958.0,985.0,950.0,962.61,15815.24063,20180106035959.0,15284081.6894511,20874.0,7240.50811,7002817.1240192
2018-01-06 04:00:00,20180106040000.0,962.68,999.7,956.19,992.02,10995.07248,20180106075959.0,10823937.8877397,12178.0,6010.90074,5921938.3383224
2018-01-06 08:00:00,20180106080000.0,993.73,1005.0,991.21,998.0,10948.52065,20180106115959.0,10936647.6314309,12776.0,6440.48489,6435594.2419947
2018-01-06 12:00:00,20180106120000.0,1001.73,1010.0,980.0,1007.52,15712.4248,20180106155959.0,15624153.3795554,17803.0,8002.37445,7966774.1537741
2018-01-06 16:00:00,20180106160000.0,1007.52,1017.56,986.0,1011.05,10584.66666,20180106195959.0,10618403.6841702,15669.0,5659.80052,5683025.2014973
2018-01-06 20:00:00,20180106200000.0,1011.5,1013.76,989.25,1004.11,7898.35373,20180106235959.0,7908828.0683206,12385.0,4070.36302,4078960.9034862
2018-01-07 00:00:00,20180107000000.0,1003.71,1059.47,999.9,1057.36,11405.41503,20180107035959.0,11641417.4240367,14734.0,5943.10862,6079237.9805041
2018-01-07 04:00:00,20180107040000.0,1058.99,1095.9,1038.34,1085.77,13597.7149,20180107075959.0,14548377.8370356,18059.0,7082.3778,7578239.4182469
2018-01-07 08:00:00,20180107080000.0,1085.77,1094.88,1073.0,1080.2,8595.26962,20180107115959.0,9330376.6869187,11338.0,4139.31608,4495003.480214
2018-01-07 12:00:00,20180107120000.0,1081.27,1099.0,1064.1,1097.48,9849.93374,20180107155959.0,10642834.4533243,13348.0,5557.91284,6007119.6020446
2018-01-07 16:00:00,20180107160000.0,1097.48,1116.24,1068.0,1100.95,14205.95898,20180107195959.0,15581870.7758573,20209.0,7745.93284,8497661.0761043
2018-01-07 20:00:00,20180107200000.0,1100.95,1125.0,1080.38,1123.09,7624.5273,20180107235959.0,8382067.9963928,11504.0,4380.39277,4818880.0823631
2018-01-08 00:00:00,20180108000000.0,1123.09,1225.0,1117.98,1208.55,22416.13888,20180108035959.0,26349537.5392179,26529.0,13293.32983,15640874.2387691
2018-01-08 04:00:00,20180108040000.0,1208.55,1239.18,1180.52,1198.05,17174.39546,20180108075959.0,20829326.5262724,22294.0,9563.86835,11606089.2078894
2018-01-08 08:00:00,20180108080000.0,1198.05,1203.17,1050.0,1142.3,29026.74092,20180108115959.0,32707563.5438431,29245.0,14126.99815,15951030.6966779
2018-01-08 12:00:00,20180108120000.0,1142.32,1156.0,910.0,1059.93,51464.87983,20180108155959.0,53494392.8768373,47941.0,25639.38385,26620882.8222751
2018-01-08 16:00:00,20180108160000.0,1059.92,1162.0,1055.0,1155.02,24027.23568,20180108195959.0,26556266.8563602,25590.0,10763.28922,11894238.7955835
2018-01-08 20:00:00,20180108200000.0,1155.21,1161.1,1094.01,1133.18,14722.15721,20180108235959.0,16662705.8687379,20065.0,7522.73162,8512761.290253
2018-01-09 00:00:00,20180109000000.0,1133.18,1211.98,1104.85,1200.21,22752.47041,20180109035959.0,26574542.7010903,26057.0,11351.42385,13302533.705076
2018-01-09 04:00:00,20180109040000.0,1202.45,1220.0,1160.0,1212.0,16364.07227,20180109075959.0,19549969.7818003,20697.0,9521.25256,11378098.8053686
2018-01-09 08:00:00,20180109080000.0,1212.0,1260.0,1144.44,1218.98,22947.12833,20180109115959.0,27710678.1597787,26645.0,12311.17092,14859843.9851761
2018-01-09 12:00:00,20180109120000.0,1218.97,1225.0,1132.57,1200.02,23049.2658,20180109155959.0,27321441.5185082,28369.0,11101.07286,13190072.641551
2018-01-09 16:00:00,20180109160000.0,1201.51,1223.0,1197.0,1205.0,10695.95584,20180109195959.0,12929996.6607525,16822.0,6132.61669,7414673.2197819
2018-01-09 20:00:00,20180109200000.0,1205.0,1326.5,1203.21,1291.0,22893.99419,20180109235959.0,29160133.2626397,34038.0,13402.41195,17077850.9023577
2018-01-10 00:00:00,20180110000000.0,1291.0,1391.95,1226.68,1350.0,25326.43014,20180110035959.0,33017067.2918756,29334.0,13981.82075,18260084.871917
2018-01-10 04:00:00,20180110040000.0,1350.0,1440.0,1311.01,1311.01,39132.84843,20180110075959.0,53705704.4926289,43187.0,21147.97432,29034849.6349394
2018-01-10 08:00:00,20180110080000.0,1316.59,1349.0,1230.0,1338.11,38490.67604,20180110115959.0,49477399.4625336,42079.0,19244.78297,24764858.2382097
2018-01-10 12:00:00,20180110120000.0,1337.01,1380.0,1285.21,1348.99,21863.70336,20180110155959.0,29166491.9099525,30046.0,11176.62589,14918004.0525287
2018-01-10 16:00:00,20180110160000.0,1348.85,1362.3,1258.0,1296.04,19193.97002,20180110195959.0,25225168.7070968,26547.0,8501.79312,11178026.0479035
2018-01-10 20:00:00,20180110200000.0,1299.28,1315.0,1201.1,1247.0,16177.38491,20180110235959.0,20310983.6047446,20159.0,6844.55836,8590526.7507336
2018-01-11 00:00:00,20180111000000.0,1249.03,1332.49,1119.0,1160.0,31241.79122,20180111035959.0,38778755.9879696,31180.0,16146.36835,20102419.7143853
2018-01-11 04:00:00,20180111040000.0,1160.17,1245.0,1021.0,1227.97,76295.11376,20180111075959.0,88141689.2006479,66536.0,35224.04661,40775400.1989496
2018-01-11 08:00:00,20180111080000.0,1227.97,1249.99,1146.57,1190.3,23483.5849,20180111115959.0,28333438.9868668,28272.0,11000.24639,13312403.831886
2018-01-11 12:00:00,20180111120000.0,1190.3,1249.9,1178.8,1225.0,25841.61411,20180111155959.0,31321938.5086512,33608.0,11101.40751,13462628.6164263
2018-01-11 16:00:00,20180111160000.0,1221.01,1248.8,1162.8,1176.99,16035.42985,20180111195959.0,19538071.437237,22080.0,6563.55682,8018436.9697056
2018-01-11 20:00:00,20180111200000.0,1176.01,1196.39,1074.99,1138.93,21648.76003,20180111235959.0,24678311.7540017,29238.0,10277.55046,11737496.629627
2018-01-12 00:00:00,20180112000000.0,1136.45,1221.41,1069.01,1221.4,23129.03497,20180112035959.0,26506431.0259628,27148.0,11826.009,13560269.6261569
2018-01-12 04:00:00,20180112040000.0,1221.4,1241.0,1184.12,1220.0,16943.44504,20180112075959.0,20590345.5543442,21976.0,8299.54697,10083463.7433122
2018-01-12 08:00:00,20180112080000.0,1220.06,1231.24,1176.0,1220.0,12916.63695,20180112115959.0,15637660.7504244,15794.0,5398.31754,6535487.5269393
2018-01-12 12:00:00,20180112120000.0,1218.13,1288.5,1201.8,1216.0,18866.15836,20180112155959.0,23562833.6040243,23901.0,10058.17809,12568500.1895534
2018-01-12 16:00:00,20180112160000.0,1214.7,1258.0,1200.01,1253.06,13141.99967,20180112195959.0,16106565.4317724,16740.0,6888.75902,8444613.2512043
2018-01-12 20:00:00,20180112200000.0,1253.06,1280.0,1231.0,1253.87,8766.19762,20180112235959.0,10963445.3985878,12292.0,5256.76491,6577207.5002439
2018-01-13 00:00:00,20180113000000.0,1253.87,1290.0,1252.0,1282.1,12585.76781,20180113035959.0,16038724.7505115,18242.0,6668.44539,8492979.7108237
2018-01-13 04:00:00,20180113040000.0,1282.1,1336.98,1276.36,1330.57,12127.99793,20180113075959.0,15737977.4942215,16913.0,6471.87971,8399301.6300383
2018-01-13 08:00:00,20180113080000.0,1330.56,1338.0,1305.0,1337.1,9237.5974,20180113115959.0,12247504.9969059,14729.0,5299.50251,7028504.3485551
2018-01-13 12:00:00,20180113120000.0,1337.01,1368.89,1330.0,1357.0,14693.95573,20180113155959.0,19845190.9470106,21880.0,7763.34416,10486382.2851717
2018-01-13 16:00:00,20180113160000.0,1357.0,1427.01,1351.4,1385.52,16802.98774,20180113195959.0,23363894.7347354,27127.0,8917.93154,12412331.7005121
2018-01-13 20:00:00,20180113200000.0,1385.64,1420.0,1366.0,1388.02,10445.1254,20180113235959.0,14591332.3350192,16981.0,5638.88134,7880848.7176367
2018-01-14 00:00:00,20180114000000.0,1388.1,1391.89,1352.0,1373.4,9191.07936,20180114035959.0,12608166.5565107,14314.0,4426.77003,6071914.7305316
2018-01-14 04:00:00,20180114040000.0,1373.3,1378.8,1305.21,1336.87,16528.50669,20180114075959.0,22096962.4610378,21132.0,8654.4997,11553288.1233463
2018-01-14 08:00:00,20180114080000.0,1336.87,1357.9,1286.0,1302.0,15938.30617,20180114115959.0,21096008.9746981,19964.0,7835.05181,10374381.381996
2018-01-14 12:00:00,20180114120000.0,1302.0,1315.0,1220.89,1250.0,31078.30839,20180114155959.0,39392625.0013281,33470.0,15741.13322,19967794.492146
2018-01-14 16:00:00,20180114160000.0,1252.47,1323.95,1230.0,1293.57,16548.82119,20180114195959.0,21255588.550476,21441.0,8305.84841,10668948.4106905
2018-01-14 20:00:00,20180114200000.0,1293.5,1355.61,1290.66,1347.0,9106.17405,20180114235959.0,12068128.1719944,14599.0,4280.08819,5671875.633635
2018-01-15 00:00:00,20180115000000.0,1347.99,1383.13,1297.9,1316.77,15483.31509,20180115035959.0,20690139.289026,20659.0,7978.65688,10671302.7931225
2018-01-15 04:00:00,20180115040000.0,1316.12,1345.0,1300.0,1300.0,9901.86557,20180115075959.0,13099023.8028738,15039.0,4706.07505,6222113.4610253
2018-01-15 08:00:00,20180115080000.0,1300.19,1329.95,1260.02,1290.02,14442.84916,20180115115959.0,18793841.8085625,19994.0,6643.12144,8648330.2153523
2018-01-15 12:00:00,20180115120000.0,1293.46,1329.98,1270.0,1310.0,14520.83426,20180115155959.0,18892236.0919959,22687.0,6851.39615,8921960.749441
2018-01-15 16:00:00,20180115160000.0,1310.0,1316.0,1285.0,1301.95,7229.4578,20180115195959.0,9412134.6111717,13753.0,3222.49171,4195377.2884488
2018-01-15 20:00:00,20180115200000.0,1301.94,1307.0,1258.12,1271.0,7658.38288,20180115235959.0,9845510.6374254,13278.0,3478.80011,4474604.8904003
2018-01-16 00:00:00,20180116000000.0,1268.67,1275.01,1178.0,1218.83,28007.124,20180116035959.0,34267628.3025277,31257.0,12490.39135,15277152.9856081
2018-01-16 04:00:00,20180116040000.0,1220.0,1232.99,1130.11,1140.19,14553.5199,20180116075959.0,17464341.0835464,16483.0,6991.67322,8414209.5165625
2018-01-16 08:00:00,20180116080000.0,1134.01,1156.26,947.0,1138.02,95912.24928,20180116115959.0,100937041.8677565,78965.0,41453.97779,43764014.3544094
2018-01-16 12:00:00,20180116120000.0,1138.0,1143.42,1010.0,1119.99,45624.06434,20180116155959.0,49320167.9952047,44958.0,23506.67621,25408969.0389069
2018-01-16 16:00:00,20180116160000.0,1119.96,1119.96,961.81,1023.7,46723.57364,20180116195959.0,48198742.0441379,42804.0,23703.1954,24415161.2099927
2018-01-16 20:00:00,20180116200000.0,1023.69,1063.0,780.0,1000.0,113068.83393,20180116235959.0,105631376.1638794,90229.0,50786.46844,47804421.8422865
2018-01-17 00:00:00,20180117000000.0,999.99,1075.51,865.0,938.99,82175.23126,20180117035959.0,79630845.6537586,71292.0,39470.65359,38389483.7463643
2018-01-17 04:00:00,20180117040000.0,935.01,991.36,885.0,967.01,48196.71431,20180117075959.0,45447566.0223644,44349.0,25119.19881,23742258.1034612
2018-01-17 08:00:00,20180117080000.0,967.01,969.17,843.48,859.96,52784.59648,20180117115959.0,47428763.3393888,47736.0,24738.38885,22285722.0695131
2018-01-17 12:00:00,20180117120000.0,857.05,895.0,755.0,782.97,78522.89889,20180117155959.0,63491262.3003009,66410.0,35756.10461,28914031.3220678
2018-01-17 16:00:00,20180117160000.0,776.02,935.0,775.0,905.02,75281.60356,20180117195959.0,64469056.3607428,66975.0,40624.59093,34765678.1885331
2018-01-17 20:00:00,20180117200000.0,911.99,1070.0,891.0,1000.0,99372.62876,20180117235959.0,97595629.9863977,94569.0,49703.9435,48881469.0025169
2018-01-18 00:00:00,20180118000000.0,1000.0,1058.59,958.0,982.09,69162.15602,20180118035959.0,70203282.8536058,61992.0,32969.82818,33422961.7603245
2018-01-18 04:00:00,20180118040000.0,982.09,1025.0,924.21,934.0,53659.87388,20180118075959.0,51722308.8685144,48456.0,28046.71437,27024929.3528184
2018-01-18 08:00:00,20180118080000.0,935.0,1035.51,933.0,1023.0,34590.81287,20180118115959.0,34293722.1386863,36965.0,17280.16759,17125828.1513565
2018-01-18 12:00:00,20180118120000.0,1023.0,1075.2,1007.0,1070.0,47451.86543,20180118155959.0,49606051.7480966,48050.0,24150.3061,25258738.0618076
2018-01-18 16:00:00,20180118160000.0,1070.0,1070.0,985.01,1050.94,45405.36399,20180118195959.0,46594044.2730103,39453.0,24526.57616,25166883.7071144
2018-01-18 20:00:00,20180118200000.0,1050.94,1069.0,960.0,994.0,44275.63988,20180118235959.0,44545303.8244167,43246.0,21166.3228,21319056.0642473
2018-01-19 00:00:00,20180119000000.0,993.3,1043.95,941.0,982.76,43091.68654,20180119035959.0,42553564.7065094,40372.0,21187.82309,20926250.6048283
2018-01-19 04:00:00,20180119040000.0,982.75,1021.3,960.08,1003.0,26432.85377,20180119075959.0,26376541.4100531,27576.0,13518.43104,13495145.3142755
2018-01-19 08:00:00,20180119080000.0,1003.0,1056.97,995.03,1053.91,28372.13171,20180119115959.0,29382523.3269162,28223.0,16441.41329,17022329.6867348
2018-01-19 12:00:00,20180119120000.0,1053.89,1079.0,1024.0,1037.9,31577.90102,20180119155959.0,33345125.1934745,33698.0,18170.76292,19190959.2336503
2018-01-19 16:00:00,20180119160000.0,1037.9,1059.59,1004.13,1016.06,25379.38514,20180119195959.0,26175805.1853046,26256.0,12128.98918,12531687.8507269
2018-01-19 20:00:00,20180119200000.0,1016.0,1035.3,1007.11,1032.5,13100.15435,20180119235959.0,13384178.4939671,15537.0,5804.36258,5936435.6124073
2018-01-20 00:00:00,20180120000000.0,1032.5,1071.99,1031.0,1065.0,18279.6462,20180120035959.0,19275836.0329648,18533.0,10159.83857,10716272.3377349
2018-01-20 04:00:00,20180120040000.0,1065.0,1135.08,1051.0,1127.13,40038.27726,20180120075959.0,44265400.4656416,40538.0,19269.5587,21280513.3839065
2018-01-20 08:00:00,20180120080000.0,1127.96,1141.34,1101.02,1102.12,20191.34376,20180120115959.0,22662337.8479589,23414.0,8056.38265,9043275.78418
2018-01-20 12:00:00,20180120120000.0,1102.4,1135.0,1081.0,1131.47,16508.9701,20180120155959.0,18512172.083885,19463.0,8400.34254,9429710.5137296
2018-01-20 16:00:00,20180120160000.0,1131.47,1165.4,1129.62,1147.0,19195.13247,20180120195959.0,22103162.7660877,23625.0,9499.97731,10935118.9984941
2018-01-20 20:00:00,20180120200000.0,1147.0,1160.0,1127.97,1152.75,9139.21383,20180120235959.0,10514248.9318374,13556.0,4083.41463,4700768.5414355
2018-01-21 00:00:00,20180121000000.0,1150.37,1152.69,1093.0,1117.12,22252.52629,20180121035959.0,24934600.8105102,24996.0,11032.58064,12350619.3469619
2018-01-21 04:00:00,20180121040000.0,1117.12,1119.99,1016.0,1053.4,43471.89213,20180121075959.0,46546782.0302417,42076.0,21271.40916,22809260.2052265
2018-01-21 08:00:00,20180121080000.0,1054.71,1110.0,1040.11,1110.0,28181.89203,20180121115959.0,30105036.523157,28680.0,14322.21804,15299827.8252818
2018-01-21 12:00:00,20180121120000.0,1109.08,1118.0,1045.0,1045.87,26828.03108,20180121155959.0,29195944.9840361,30149.0,13090.53005,14261772.9991744
2018-01-21 16:00:00,20180121160000.0,1045.41,1049.0,1004.0,1036.86,34070.89956,20180121195959.0,34964209.867794,38390.0,15974.81874,16405092.2881092
2018-01-21 20:00:00,20180121200000.0,1036.84,1049.24,998.0,1049.0,20225.7668,20180121235959.0,20607181.3574225,24722.0,8804.3624,8978125.4861066
2018-01-22 00:00:00,20180122000000.0,1049.0,1073.29,1020.0,1050.0,22007.81687,20180122035959.0,23065854.5262088,23479.0,10388.08142,10887460.6930295
2018-01-22 04:00:00,20180122040000.0,1051.91,1074.99,1042.1,1073.88,18047.22058,20180122075959.0,19132279.9387096,22132.0,8391.48837,8901377.3801314
2018-01-22 08:00:00,20180122080000.0,1074.69,1090.15,1035.0,1036.89,20062.86575,20180122115959.0,21487600.3983596,23162.0,9658.06755,10338234.1616271
2018-01-22 12:00:00,20180122120000.0,1035.54,1047.01,934.95,951.0,60900.61003,20180122155959.0,59965844.5626222,61980.0,26078.83168,25656571.9925694
2018-01-22 16:00:00,20180122160000.0,951.0,994.0,940.0,975.28,29387.34585,20180122195959.0,28455757.610446,32239.0,14752.88066,14294846.9318548
2018-01-22 20:00:00,20180122200000.0,973.02,998.94,908.0,993.0,34806.66094,20180122235959.0,33169366.3447995,37602.0,15927.56951,15237112.7064431
2018-01-23 00:00:00,20180123000000.0,993.0,1012.16,972.0,998.44,18732.70126,20180123035959.0,18608183.6033921,21084.0,9819.02351,9761902.4386328
2018-01-23 04:00:00,20180123040000.0,998.44,1006.49,931.23,946.66,28463.99258,20180123075959.0,27317578.6064218,32166.0,13437.65427,12895526.1008185
2018-01-23 08:00:00,20180123080000.0,946.02,974.99,909.0,932.5,24005.13009,20180123115959.0,22554900.3580997,27401.0,9424.42577,8885491.9759788
2018-01-23 12:00:00,20180123120000.0,933.86,991.03,917.01,987.5,27747.05138,20180123155959.0,26340846.9805041,30490.0,14155.18291,13446624.0411492
2018-01-23 16:00:00,20180123160000.0,987.53,1030.0,975.0,980.44,40160.02244,20180123195959.0,40363295.5599792,48467.0,21249.72655,21353774.57717
2018-01-23 20:00:00,20180123200000.0,980.45,1014.0,971.8,980.0,21050.74183,20180123235959.0,20868969.201535,28506.0,9904.76729,9820791.2975543
2018-01-24 00:00:00,20180124000000.0,981.2,989.89,953.09,984.42,20509.46016,20180124035959.0,19900741.6599729,25490.0,8349.47115,8106032.3426781
2018-01-24 04:00:00,20180124040000.0,985.85,1008.0,960.0,1000.01,21751.08126,20180124075959.0,21404720.1841603,29066.0,10250.35847,10099050.2683656
2018-01-24 08:00:00,20180124080000.0,1000.09,1022.72,986.15,1015.0,20859.22367,20180124115959.0,20945560.9430587,23227.0,10385.30752,10440561.5296018
2018-01-24 12:00:00,20180124120000.0,1015.0,1074.0,1007.01,1016.01,38049.85753,20180124155959.0,39491325.944064,41596.0,19933.40547,20681523.1147867
2018-01-24 16:00:00,20180124160000.0,1017.54,1040.0,1004.0,1035.95,19795.46577,20180124195959.0,20211832.0027751,24404.0,9966.96369,10186110.7448017
2018-01-24 20:00:00,20180124200000.0,1036.86,1064.99,1026.3,1061.0,13292.70631,20180124235959.0,13839190.5695596,20241.0,6818.65609,7104811.3533083
2018-01-25 00:00:00,20180125000000.0,1060.34,1115.0,1051.08,1108.51,28646.88158,20180125035959.0,30997105.2729294,36165.0,12204.58039,13164161.9130098
2018-01-25 04:00:00,20180125040000.0,1109.0,1109.0,1075.02,1079.6,22873.26013,20180125075959.0,25021351.5251146,25963.0,8639.27442,9449048.3385186
2018-01-25 08:00:00,20180125080000.0,1079.59,1086.99,1045.9,1058.0,20595.92592,20180125115959.0,21987486.5658488,23162.0,8632.70651,9216231.0362803
2018-01-25 12:00:00,20180125120000.0,1059.49,1066.23,1030.26,1037.71,22949.45581,20180125155959.0,24074253.8113793,23662.0,10496.14968,11008325.979659
2018-01-25 16:00:00,20180125160000.0,1035.5,1069.98,1035.04,1065.0,13324.46323,20180125195959.0,14005779.4112405,16864.0,6150.52216,6469735.1356277
2018-01-25 20:00:00,20180125200000.0,1064.5,1084.0,1050.5,1056.52,11025.94828,20180125235959.0,11769266.5834065,14639.0,5493.6987,5866174.6673688
2018-01-26 00:00:00,20180126000000.0,1055.29,1082.0,1053.0,1072.8,12610.31352,20180126035959.0,13485121.1149277,15777.0,6226.50837,6660674.2438018
2018-01-26 04:00:00,20180126040000.0,1071.19,1075.0,1036.88,1038.0,14131.59623,20180126075959.0,14988685.8277621,18346.0,5487.19236,5828879.1441616
2018-01-26 08:00:00,20180126080000.0,1038.0,1038.88,986.0,1008.21,55015.05519,20180126115959.0,55557010.2910356,58462.0,24461.76192,24695102.3095038
2018-01-26 12:00:00,20180126120000.0,1008.99,1064.0,1003.39,1063.6,29310.49361,20180126155959.0,30355940.0745594,34449.0,14071.23051,14604456.0919672
2018-01-26 16:00:00,20180126160000.0,1063.75,1080.0,1032.37,1036.74,23512.25051,20180126195959.0,24874198.9938116,27490.0,10868.62874,11509701.2394601
2018-01-26 20:00:00,20180126200000.0,1036.0,1055.0,1032.0,1051.03,10533.92894,20180126235959.0,10976054.9984233,13747.0,4342.33547,4528639.9496395
2018-01-27 00:00:00,20180127000000.0,1051.03,1062.0,1032.2,1046.23,11532.13854,20180127035959.0,12095957.2130781,17043.0,5655.67956,5938482.3781488
2018-01-27 04:00:00,20180127040000.0,1045.81,1079.8,1043.0,1071.02,17038.46107,20180127075959.0,18163818.218499,21492.0,8426.02384,8983845.3320757
2018-01-27 08:00:00,20180127080000.0,1071.02,1085.0,1051.13,1065.77,16233.68608,20180127115959.0,17391196.5164856,21960.0,6755.36867,7242076.8425683
2018-01-27 12:00:00,20180127120000.0,1064.0,1097.06,1060.02,1095.0,12836.82389,20180127155959.0,13833933.8335801,19898.0,6463.43316,6970950.2193472
2018-01-27 16:00:00,20180127160000.0,1095.0,1120.05,1085.3,1108.47,23688.93365,20180127195959.0,26156982.8934813,28590.0,10724.77775,11837960.0555432
2018-01-27 20:00:00,20180127200000.0,1108.47,1127.99,1103.15,1118.99,15564.29516,20180127235959.0,17401167.7016999,21142.0,7741.25401,8656511.0638327
2018-01-28 00:00:00,20180128000000.0,1118.99,1139.8,1112.0,1138.75,13976.03324,20180128035959.0,15696633.9028691,17955.0,6556.89793,7368150.5437425
2018-01-28 04:00:00,20180128040000.0,1138.75,1207.12,1138.05,1182.97,32728.47767,20180128075959.0,38491767.3885723,44376.0,17772.44283,20894930.6153613
2018-01-28 08:00:00,20180128080000.0,1182.97,1265.0,1170.01,1264.28,33001.27364,20180128115959.0,40122585.1607173,41214.0,18428.3095,22427826.38365
2018-01-28 12:00:00,20180128120000.0,1264.11,1277.0,1208.0,1222.99,36164.9557,20180128155959.0,44722547.7981226,47948.0,18748.52628,23180027.3245921
2018-01-28 16:00:00,20180128160000.0,1223.0,1245.87,1212.0,1235.22,14109.79208,20180128195959.0,17352453.9018839,19802.0,7503.02293,9230932.4434611
2018-01-28 20:00:00,20180128200000.0,1235.22,1264.0,1230.83,1251.96,13530.20353,20180128235959.0,16897536.7230023,20358.0,6209.18039,7753895.9788452
2018-01-29 00:00:00,20180129000000.0,1251.96,1258.89,1181.1,1207.66,30373.51352,20180129035959.0,36810063.1194098,40677.0,12872.66934,15576544.4656241
2018-01-29 04:00:00,20180129040000.0,1207.59,1240.0,1181.66,1184.12,20776.13817,20180129075959.0,25069001.8630455,33691.0,10523.7037,12704088.3310756
2018-01-29 08:00:00,20180129080000.0,1184.11,1213.0,1170.0,1184.88,21031.27574,20180129115959.0,25062487.2301704,30091.0,9334.7947,11118453.1565208
2018-01-29 12:00:00,20180129120000.0,1185.4,1208.0,1176.1,1202.98,14540.69393,20180129155959.0,17334792.2835594,26499.0,8175.59261,9737129.5990242
