TimeStamp,Close,TradeVolume,TradeCount
2018-07-24,8397.24,60121.163749,326329
2018-07-25,8175.64,48257.649124,277935
2018-07-26,7920.0,43223.481682,235681
2018-07-27,8188.57,43671.005891,227397
2018-07-28,8225.04,26215.173839,144170
2018-07-29,8211.0,25531.226185,144331
2018-07-30,8173.92,39692.416542,206911
2018-07-31,7730.93,48296.915587,239132
2018-08-01,7604.58,42582.312932,208008
2018-08-02,7525.71,37665.696684,175627
2018-08-03,7418.78,44669.486047,226727
2018-08-04,7009.84,36288.42601,199335
2018-08-05,7024.19,32894.849782,148658
2018-08-06,6934.82,32760.191643,177378
2018-08-07,6720.06,45438.473501,247202
2018-08-08,6285.0,59550.536319,305603
2018-08-09,6529.79,51941.185111,248573
2018-08-10,6144.01,59034.974902,289661
2018-08-11,6232.35,47133.418555,236173
2018-08-12,6308.33,38567.770712,190399
2018-08-13,6246.35,53895.828783,239602
2018-08-14,6188.08,50186.745091,252004
2018-08-15,6267.16,68806.687026,329413
2018-08-16,6311.75,48515.254618,228942
2018-08-17,6584.49,57851.610803,296730
2018-08-18,6387.96,53742.322172,276121
2018-08-19,6477.53,45190.847994,190758
2018-08-20,6254.84,49435.55526,237055
2018-08-21,6480.0,41569.947408,180578
2018-08-22,6360.89,77909.391359,326562
2018-08-23,6525.01,40358.166825,187637
2018-08-24,6681.64,38305.675322,180167
2018-08-25,6733.64,19220.505929,122483
2018-08-26,6700.0,20107.297208,130769
2018-08-27,6908.64,37747.078747,205441
2018-08-28,7076.11,48352.917163,252033
2018-08-29,7031.22,43252.487392,223772
2018-08-30,6984.84,44716.77462,230848
2018-08-31,7011.21,40467.400638,203142
2018-09-01,7200.01,40323.414093,217286
2018-09-02,7302.01,39814.840352,210282
2018-09-03,7263.02,32396.018371,173846
2018-09-04,7359.06,35300.640518,183178
2018-09-05,6700.0,63715.256267,308813
2018-09-06,6516.01,60644.464227,280845
2018-09-07,6395.54,38906.28805,194451
2018-09-08,6185.05,38215.032171,180831
2018-09-09,6250.81,37053.92382,176709
2018-09-10,6312.0,32439.456432,165286
2018-09-11,6294.91,33104.88859,173335
2018-09-12,6338.62,31433.645939,165590
2018-09-13,6487.38,40465.063107,215637
2018-09-14,6476.63,37173.339277,198375
2018-09-15,6514.96,25243.656612,141362
2018-09-16,6505.0,27568.132897,145921
2018-09-17,6248.69,35987.254738,196924
2018-09-18,6336.45,32620.86667,169055
2018-09-19,6391.89,39044.080082,198215
2018-09-20,6492.0,25189.024728,153686
2018-09-21,6759.02,51779.343463,292494
2018-09-22,6723.05,29349.690667,145720
2018-09-23,6708.0,30286.229773,168354
2018-09-24,6581.39,35305.73991,185297
2018-09-25,6447.54,40301.029452,219965
2018-09-26,6465.12,33484.54207,184238
2018-09-27,6689.13,33087.428297,182590
2018-09-28,6634.58,42399.448523,211849
2018-09-29,6596.38,30255.9597,171027
2018-09-30,6626.57,27764.724519,153447
2018-10-01,6611.61,20621.506894,129733
2018-10-02,6525.79,28245.810088,147274
2018-10-03,6510.0,28451.969138,150607
2018-10-04,6593.79,20074.300818,96824
2018-10-05,6635.65,16096.552392,86701
2018-10-06,6594.27,10939.505391,62065
2018-10-07,6615.26,17406.831762,82844
2018-10-08,6673.01,23123.419541,135156
2018-10-09,6656.61,15354.779469,101956
2018-10-10,6631.0,15390.661444,99789
2018-10-11,6252.68,48712.400332,253224
2018-10-12,6298.01,29004.071419,148077
2018-10-13,6332.93,19098.070025,108981
2018-10-14,6339.34,15627.411314,96113
2018-10-15,6752.5,90748.031246,456913
2018-10-16,6759.27,27557.957764,175075
2018-10-17,6740.89,26641.431379,158746
2018-10-18,6618.96,20116.521941,138002
2018-10-19,6528.88,20772.60077,112337
2018-10-20,6588.4,19240.722247,110809
2018-10-21,6590.11,6515.357792,68018
2018-10-22,6581.2,16213.69266,101673
2018-10-23,6553.51,13856.601756,86938
2018-10-24,6565.5,11951.543977,90762
2018-10-25,6528.09,10342.701244,75563
2018-10-26,6538.63,9443.504156,77985
2018-10-27,6505.6,7776.907864,86848
2018-10-28,6489.93,5743.933728,71647
2018-10-29,6344.5,13827.224067,135586
2018-10-30,6330.87,8877.175385,95116
2018-10-31,6371.93,12148.888216,111552
2018-11-01,6410.0,9099.035841,89601
2018-11-02,6433.98,9739.440679,109482
2018-11-03,6387.09,7661.241476,83836
2018-11-04,6485.85,10592.394943,126200
2018-11-05,6468.99,8987.882156,114235
2018-11-06,6519.11,11926.565699,150475
2018-11-07,6578.46,14271.591117,151060
2018-11-08,6479.84,13259.789282,145405
2018-11-09,6419.99,11787.616583,117043
2018-11-10,6433.05,7714.829926,97746
2018-11-11,6449.81,8213.507117,98435
2018-11-12,6453.07,10132.782567,123144
2018-11-13,6457.66,11790.564933,150940
2018-11-14,5922.41,46478.964003,319011
2018-11-15,5753.4,47700.829401,303825
2018-11-16,5655.94,38721.802274,221493
2018-11-17,5628.29,26411.241413,171403
2018-11-18,5662.0,23844.999347,154817
2018-11-19,4910.03,70580.892856,378495
2018-11-20,4558.86,117380.95159,596769
2018-11-21,4661.07,61071.829475,301920
2018-11-22,4370.0,34531.119143,180335
2018-11-23,4420.61,49371.920322,227935
2018-11-24,3932.44,61693.111006,275070
2018-11-25,4085.78,101693.975588,428171
2018-11-26,3862.2,94503.750767,413329
2018-11-27,3875.21,67480.607212,288731
2018-11-28,4264.85,91983.567949,386714
2018-11-29,4295.84,73980.198669,316601
2018-11-30,4041.32,67758.446283,288098
2018-12-01,4190.02,44840.073481,205472
2018-12-02,4161.01,38912.15479,178087
2018-12-03,3884.01,49094.369163,207134
2018-12-04,3951.64,48489.551613,220815
2018-12-05,3769.84,44004.799448,199011
2018-12-06,3508.75,68378.796943,293512
2018-12-07,3403.55,95145.457442,413521
2018-12-08,3410.93,55365.949949,253650
2018-12-09,3545.37,45956.893296,194567
2018-12-10,3432.88,40989.244553,192599
2018-12-11,3380.39,35920.864154,162266
2018-12-12,3445.0,33922.931286,152067
2018-12-13,3302.06,40040.917013,160471
2018-12-14,3224.17,44492.983807,184525
2018-12-15,3211.72,29796.041436,139806
2018-12-16,3228.67,24628.808538,125565
2018-12-17,3509.08,66761.751697,283814
2018-12-18,3652.98,61369.615257,296433
2018-12-19,3662.22,94137.341014,434026
2018-12-20,4049.62,101543.835986,500506
2018-12-21,3838.66,82343.850112,436187
2018-12-22,3948.91,42822.350872,249148
2018-12-23,3929.71,40117.531529,258417
2018-12-24,4008.01,64647.809129,400403
2018-12-25,3745.79,62725.629432,356377
2018-12-26,3777.74,42629.375817,267746
2018-12-27,3567.91,44097.392912,262733
2018-12-28,3839.26,45964.304987,251040
2018-12-29,3695.32,38874.373903,244844
2018-12-30,3801.91,33222.369262,218929
2018-12-31,3702.9,29991.77835,190308
2019-01-01,3797.14,23741.687033,154227
2019-01-02,3858.56,35156.463369,218538
2019-01-03,3766.78,29406.948359,199812
2019-01-04,3792.01,29519.554671,192232
2019-01-05,3770.96,30490.667751,203673
2019-01-06,3987.6,36553.806709,240496
2019-01-07,3975.45,31869.846264,221219
2019-01-08,3955.13,38901.423122,242898
2019-01-09,3966.65,28989.439511,209240
2019-01-10,3585.88,59402.22851,374760
2019-01-11,3601.31,38338.654733,264996
2019-01-12,3583.13,21999.928354,175679
2019-01-13,3476.81,26385.757454,183113
2019-01-14,3626.09,35235.211215,229452
2019-01-15,3553.06,34137.997459,231684
2019-01-16,3591.84,27480.179977,205159
2019-01-17,3616.21,29755.440838,217797
2019-01-18,3594.87,22713.446755,177567
2019-01-19,3665.3,22171.578123,175054
2019-01-20,3539.28,27901.938598,204941
2019-01-21,3526.9,19644.436839,160825
2019-01-22,3570.93,29336.442967,195484
2019-01-23,3552.82,24938.842698,192892
2019-01-24,3569.62,20826.25118,162159
2019-01-25,3565.29,17608.346671,153413
2019-01-26,3565.25,19476.532344,135369
2019-01-27,3550.84,22735.598162,163855
2019-01-28,3434.15,40405.111401,260799
2019-01-29,3411.04,29544.928977,189650
2019-01-30,3458.18,23968.260243,180820
2019-01-31,3434.1,29607.190253,198100
2019-02-01,3462.07,25260.476159,167520
2019-02-02,3504.77,17920.802,153234
2019-02-03,3458.11,19867.33639,138592
2019-02-04,3463.22,23131.981108,155686
2019-02-05,3471.59,25264.41503,162066
2019-02-06,3405.37,35310.244846,207024
2019-02-07,3398.4,18665.538638,148209
2019-02-08,3659.04,47968.058013,277242
2019-02-09,3665.18,24759.833719,192209
2019-02-10,3680.06,23250.602634,171099
2019-02-11,3631.05,24954.614571,172626
2019-02-12,3631.46,29479.59823,198996
2019-02-13,3609.4,25773.997648,167690
2019-02-14,3590.56,21753.501261,155215
2019-02-15,3602.47,20777.872899,151256
2019-02-16,3618.41,19565.992751,149393
2019-02-17,3667.58,25690.227779,179511
2019-02-18,3898.6,64042.730492,393515
2019-02-19,3907.79,50207.172667,332281
2019-02-20,3969.74,36205.14085,250176
2019-02-21,3937.31,31103.884728,209571
2019-02-22,3962.0,23943.16375,179588
2019-02-23,4117.76,33657.942883,231563
2019-02-24,3743.56,62224.18689,410578
2019-02-25,3827.92,38102.966245,262716
2019-02-26,3809.23,28838.748036,213897
2019-02-27,3818.07,31500.995466,201626
2019-02-28,3813.69,32561.961044,233849
2019-03-01,3823.0,23174.57217,179860
2019-03-02,3819.93,19445.838355,149854
2019-03-03,3807.75,16718.16541,127681
2019-03-04,3715.3,34742.84166,218615
2019-03-05,3857.73,32962.536162,202444
2019-03-06,3861.84,24775.11883,165101
2019-03-07,3873.64,26455.257661,180520
2019-03-08,3864.89,34730.366592,211534
2019-03-09,3943.04,30979.747653,206869
2019-03-10,3916.82,23187.561412,167920
2019-03-11,3871.61,38066.885705,209916
2019-03-12,3882.73,26921.008622,182885
2019-03-13,3866.0,24461.008757,186572
2019-03-14,3877.12,27048.74853,196651
2019-03-15,3923.76,21740.061498,163866
2019-03-16,4005.98,28568.376124,216198
2019-03-17,3981.14,18814.255577,146953
2019-03-18,3987.81,22454.47801,157876
2019-03-19,4015.53,19893.741815,147394
2019-03-20,4043.04,23432.300255,175036
2019-03-21,3980.64,35997.682119,236100
2019-03-22,3986.93,20022.606318,153703
2019-03-23,4006.01,17302.604318,143155
2019-03-24,3992.18,17179.850648,131087
2019-03-25,3936.12,33192.890217,227739
2019-03-26,3948.55,29349.537627,192418
2019-03-27,4038.05,32364.555852,224309
2019-03-28,4027.81,20089.293875,157060
2019-03-29,4103.25,30084.217444,203826
2019-03-30,4106.97,19509.292601,162463
2019-03-31,4103.95,13525.087433,124046
2019-04-01,4144.56,25507.067641,184268
2019-04-02,4857.29,105383.639263,609133
2019-04-03,4932.6,109890.125743,692019
2019-04-04,4898.66,61054.254168,419141
2019-04-05,5004.95,39768.552806,292375
2019-04-06,5043.89,41770.842313,281237
2019-04-07,5170.27,37615.486804,274084
2019-04-08,5236.9,50178.430782,350828
2019-04-09,5150.0,34067.012311,253381
2019-04-10,5308.25,40073.620471,260967
2019-04-11,5017.37,54696.600686,369304
2019-04-12,5048.01,33276.678614,226036
2019-04-13,5045.22,17292.456802,138674
2019-04-14,5131.3,18281.607739,131700
2019-04-15,5024.95,29057.191581,204944
2019-04-16,5173.72,24242.229493,168550
2019-04-17,5202.82,23307.536134,179490
2019-04-18,5258.44,22619.239001,167110
2019-04-19,5258.68,24611.236323,178148
2019-04-20,5291.73,19168.908274,157080
2019-04-21,5256.14,25549.570939,210494
2019-04-22,5357.14,29563.852309,210361
2019-04-23,5493.31,41262.103917,282563
2019-04-24,5415.0,48224.152413,339599
2019-04-25,5219.9,49636.089948,331089
2019-04-26,5314.1,48912.294513,333183
2019-04-27,5295.69,15422.896935,145733
2019-04-28,5307.52,14371.433869,127730
2019-04-29,5238.14,19918.135079,178472
2019-04-30,5320.81,22238.06823,180989
2019-05-01,5383.2,17217.473216,161488
2019-05-02,5492.87,22795.787835,181896
2019-05-03,5772.69,46297.172849,338298
2019-05-04,5829.45,39682.408991,283145
2019-05-05,5775.62,23822.543775,185365
2019-05-06,5747.79,25256.596325,230431
2019-05-07,5846.34,39905.064422,301388
2019-05-08,5987.29,23074.05152,190966
2019-05-09,6209.18,27453.011436,227841
2019-05-10,6373.33,36623.61079,283074
2019-05-11,7076.22,74022.424393,562540
2019-05-12,6967.31,86948.975339,647345
2019-05-13,7790.71,85804.735333,588497
2019-05-14,7947.56,76583.722603,655426
2019-05-15,8169.87,37884.327211,347533
2019-05-16,7866.59,69630.513996,666538
2019-05-17,7355.26,88752.008159,803893
2019-05-18,7257.45,37054.944779,379504
2019-05-19,8148.48,65577.442058,583432
2019-05-20,7938.15,65859.208564,610360
2019-05-21,7904.87,52301.752247,554038
2019-05-22,7628.43,49136.994589,461337
2019-05-23,7851.51,49648.184701,449220
2019-05-24,7964.87,46664.785325,428676
2019-05-25,8025.41,28414.328817,264448
2019-05-26,8614.43,49652.144567,377306
2019-05-27,8756.32,51886.768793,478773
2019-05-28,8715.64,31470.551534,349123
2019-05-29,8645.68,33880.865922,352317
2019-05-30,8269.54,70379.998521,617341
2019-05-31,8555.0,44727.49162,416525
2019-06-01,8544.07,31868.234157,348375
2019-06-02,8725.98,27835.133265,299353
2019-06-03,8115.82,45692.965104,431252
2019-06-04,7687.03,74143.948941,645913
2019-06-05,7776.5,48679.656455,426120
2019-06-06,7786.7,36624.118747,371485
2019-06-07,7980.53,33942.225658,323096
2019-06-08,7893.62,22657.329634,250864
2019-06-09,7628.13,31568.465157,322175
2019-06-10,7982.75,36756.078468,387179
2019-06-11,7884.9,30334.999427,309059
2019-06-12,8127.64,41597.082622,361980
2019-06-13,8218.54,30467.764341,341246
2019-06-14,8650.0,39835.246255,410072
2019-06-15,8808.7,31791.636039,335840
2019-06-16,8953.33,63289.251219,552319
2019-06-17,9313.96,47895.485374,462160
2019-06-18,9081.55,51554.569401,449730
2019-06-19,9255.49,32147.706495,306202
2019-06-20,9517.12,34556.053982,350662
2019-06-21,10159.86,50484.415892,474344
2019-06-22,10729.5,104169.447976,923334
2019-06-23,10906.07,57445.323945,557935
2019-06-24,11056.59,43101.045285,440335
2019-06-25,11820.86,61276.686648,597798
2019-06-26,13093.8,155930.147386,1355074
2019-06-27,11329.99,173894.820889,1357233
2019-06-28,12400.63,95795.203964,883116
2019-06-29,11903.13,69642.074157,732073
2019-06-30,10854.1,84512.530443,711267
2019-07-01,10624.93,90962.268271,757458
2019-07-02,10842.85,109561.038728,870148
2019-07-03,11940.0,96815.90029,814754
2019-07-04,11145.67,66512.221892,643867
2019-07-05,10970.73,63534.350582,564857
2019-07-06,11256.49,51469.496331,470692
2019-07-07,11406.24,38884.795599,366769
2019-07-08,12238.6,52182.367215,507860
2019-07-09,12543.41,78442.130343,660273
2019-07-10,12108.37,109246.044997,899391
2019-07-11,11342.89,87506.461058,760057
2019-07-12,11757.22,56321.858281,537561
2019-07-13,11355.76,54245.594548,510305
2019-07-14,10174.18,72517.579236,649043
2019-07-15,10838.72,81922.426332,732206
2019-07-16,9439.59,97219.443413,796646
2019-07-17,9667.92,84942.672717,757742
2019-07-18,10627.16,80283.310252,734821
2019-07-19,10504.29,56546.932133,567735
2019-07-20,10740.23,47331.899848,461660
2019-07-21,10589.45,38834.287935,395452
2019-07-22,10340.31,40467.954839,389565
2019-07-23,9864.91,47624.37071,448147
2019-07-24,9763.28,43475.380377,424762
2019-07-25,9879.87,37873.354728,368176
2019-07-26,9824.0,27167.463217,299935
2019-07-27,9476.52,43809.778301,401418
2019-07-28,9541.54,29401.022937,271327
2019-07-29,9507.64,29021.937411,294468
2019-07-30,9574.21,32536.368834,283961
2019-07-31,10080.53,39515.35456,364212
2019-08-01,10374.99,41727.637028,378062
2019-08-02,10523.75,42990.444221,431322
2019-08-03,10816.86,33802.318824,348893
2019-08-04,10929.23,39924.745141,353721
2019-08-05,11828.8,65153.673713,622610
2019-08-06,11481.69,76705.389875,625827
2019-08-07,11975.03,69173.390353,592916
2019-08-08,11999.77,51207.257174,473584
2019-08-09,11879.99,39427.152588,410902
2019-08-10,11309.31,42633.087048,399237
2019-08-11,11549.97,26772.90691,306234
2019-08-12,11396.08,17568.227075,255966
2019-08-13,10892.71,33234.72968,337834
2019-08-14,10050.37,54451.847499,534507
2019-08-15,10293.93,38174.45112,373368
2019-08-16,10331.54,51758.142918,504740
2019-08-17,10216.02,29000.581201,332795
2019-08-18,10306.78,24085.395172,265705
2019-08-19,10915.54,37243.319217,337022
2019-08-20,10760.51,32298.921679,305065
2019-08-21,10142.57,47355.719282,458814
2019-08-22,10099.88,34059.642738,401148
2019-08-23,10389.55,27550.336173,326866
2019-08-24,10134.35,27692.456844,313227
2019-08-25,10142.69,26271.657398,289956
2019-08-26,10372.25,41687.511599,405316
2019-08-27,10185.05,28402.775383,292888
2019-08-28,9721.0,42110.555375,381293
2019-08-29,9498.44,35532.69491,343887
2019-08-30,9584.54,26834.318104,259270
2019-08-31,9587.47,17130.290074,199188
2019-09-01,9724.98,19545.404843,191324
2019-09-02,10340.0,44740.248093,354155
2019-09-03,10615.28,47998.376781,416076
2019-09-04,10567.02,43943.889026,383457
2019-09-05,10564.49,33970.960639,309846
2019-09-06,10298.73,58799.640959,455334
2019-09-07,10455.88,27637.877392,272011
2019-09-08,10381.18,23984.672018,237752
2019-09-09,10303.12,39835.727608,330459
2019-09-10,10098.15,28915.412225,286763
2019-09-11,10158.33,31953.824562,309120
2019-09-12,10415.01,34511.162755,317881
2019-09-13,10342.06,30280.339776,304947
2019-09-14,10335.02,23621.533519,253929
2019-09-15,10302.01,18047.654013,194733
2019-09-16,10251.31,28971.401657,274368
2019-09-17,10187.82,22914.324563,287483
2019-09-18,10156.99,24250.249303,299466
2019-09-19,10244.29,44826.282579,429727
2019-09-20,10168.59,25088.491069,267032
2019-09-21,9986.39,20544.175196,245439
2019-09-22,10028.87,22049.275256,253713
2019-09-23,9702.25,31937.232356,332817
2019-09-24,8493.14,94007.345203,748712
2019-09-25,8430.05,60783.892258,544806
2019-09-26,8063.73,67930.853749,522062
2019-09-27,8177.91,43882.924625,369518
2019-09-28,8198.81,34473.605165,319113
2019-09-29,8043.82,31544.211388,322501
2019-09-30,8289.34,55865.48726,455556
2019-10-01,8292.44,43472.418091,387653
2019-10-02,8359.94,26243.386644,261430
2019-10-03,8223.96,30488.284058,281307
2019-10-04,8137.13,26476.330404,259012
2019-10-05,8126.19,21907.615564,237769
2019-10-06,7854.25,34676.104049,325795
2019-10-07,8190.09,52202.072297,482605
2019-10-08,8168.39,35452.657423,395685
2019-10-09,8560.74,55038.704378,537805
2019-10-10,8558.03,39137.946167,406932
2019-10-11,8258.5,50405.284418,471818
2019-10-12,8300.09,21339.334098,280633
2019-10-13,8275.01,27840.739953,320051
2019-10-14,8348.2,29810.663253,345679
2019-10-15,8159.29,32773.062476,399447
2019-10-16,7991.74,34733.593966,421026
2019-10-17,8070.58,29656.949158,356490
2019-10-18,7947.01,31353.181416,399783
2019-10-19,7948.01,26627.889388,349746
2019-10-20,8223.35,34286.452654,396091
2019-10-21,8197.27,30448.679539,367169
2019-10-22,8020.0,34651.828663,384699
2019-10-23,7466.62,63897.457098,610241
2019-10-24,7412.41,32714.383265,403778
2019-10-25,8655.02,90748.218174,775418
2019-10-26,9230.0,162588.585413,1185369
