TimeStamp,Close,TradeVolume,TradeCount
2019-04-21,168.59,283450.43943,108394
2019-04-22,170.52,269868.39876,96396
2019-04-23,169.16,363523.34531,126520
2019-04-24,164.78,426497.04153,154469
2019-04-25,154.72,422657.03239,139927
2019-04-26,157.95,500355.86283,162730
2019-04-27,159.31,215918.63842,89809
2019-04-28,157.85,152976.30181,72048
2019-04-29,155.11,243591.94898,98779
2019-04-30,161.83,305056.24653,109233
2019-05-01,160.19,192517.62763,88509
2019-05-02,161.81,289519.02025,97201
2019-05-03,168.06,416357.52123,136042
2019-05-04,163.7,312928.58349,115264
2019-05-05,163.05,176029.10445,79825
2019-05-06,173.0,506528.14278,151543
2019-05-07,169.18,732496.87861,208268
2019-05-08,170.85,296410.76103,108809
2019-05-09,170.9,284663.99456,111190
2019-05-10,172.91,425543.74021,142024
2019-05-11,190.2,885292.38389,246217
2019-05-12,188.11,823372.28148,228585
2019-05-13,195.84,669265.46524,190439
2019-05-14,216.4,864211.00603,248577
2019-05-15,248.1,574697.29927,176272
2019-05-16,264.25,1733360.8936,553635
2019-05-17,244.3,1529892.56898,517016
2019-05-18,233.6,673218.09982,236314
2019-05-19,259.51,823859.06342,285496
2019-05-20,250.37,666889.82241,246484
2019-05-21,253.43,580249.69753,229662
2019-05-22,243.64,592848.95605,208482
2019-05-23,244.56,600193.89368,198869
2019-05-24,248.87,447066.92596,171482
2019-05-25,250.22,332544.38731,125719
2019-05-26,264.45,450090.22324,159525
2019-05-27,270.53,635463.50204,246768
2019-05-28,271.03,409443.69364,181468
2019-05-29,268.83,383412.45769,173915
2019-05-30,254.56,1066279.49387,368300
2019-05-31,267.9,602153.87244,253604
2019-06-01,264.33,455676.98613,182844
2019-06-02,268.88,301536.15062,138349
2019-06-03,249.91,397360.65275,193998
2019-06-04,241.39,633822.71246,270568
2019-06-05,245.63,335953.37927,173428
2019-06-06,248.76,297579.14734,146839
2019-06-07,248.77,353378.6568,149700
2019-06-08,243.25,188448.27748,108260
2019-06-09,230.98,316931.85638,147025
2019-06-10,246.51,314662.52637,162704
2019-06-11,244.29,237508.42798,133083
2019-06-12,261.15,336499.3016,171468
2019-06-13,254.67,291757.21635,159838
2019-06-14,262.47,327383.28236,175229
2019-06-15,267.82,286594.98029,146902
2019-06-16,267.73,458176.54236,206212
2019-06-17,273.16,339277.66707,185899
2019-06-18,264.66,319941.55156,184954
2019-06-19,268.14,208375.68381,111358
2019-06-20,271.22,200717.7737,130438
2019-06-21,294.35,519818.06907,240649
2019-06-22,310.79,726254.67061,336414
2019-06-23,308.52,418812.02747,241819
2019-06-24,311.64,352791.26964,185588
2019-06-25,318.26,345559.65047,183415
2019-06-26,339.39,1008551.28721,477973
2019-06-27,298.35,1016826.449,449424
2019-06-28,311.05,529174.47722,260039
2019-06-29,317.62,425555.16264,233883
2019-06-30,292.7,489028.56835,265958
2019-07-01,295.07,489769.27421,247035
2019-07-02,291.48,493772.96579,255019
2019-07-03,301.14,370521.96637,203286
2019-07-04,282.73,270791.36878,155911
2019-07-05,287.47,261139.28341,151476
2019-07-06,288.29,196064.64705,122419
2019-07-07,304.72,246111.36595,146592
2019-07-08,311.97,289607.34177,156865
2019-07-09,307.46,309447.34927,183056
2019-07-10,289.23,457080.94063,241966
2019-07-11,268.63,501592.75211,278211
2019-07-12,274.62,266734.54213,150653
2019-07-13,268.79,205959.26849,132115
2019-07-14,225.85,540052.58421,260313
2019-07-15,228.2,715991.20688,320571
2019-07-16,198.88,715604.83198,315783
2019-07-17,210.81,694854.10132,306708
2019-07-18,225.73,609081.49094,264573
2019-07-19,220.73,371622.21865,178357
2019-07-20,228.2,325393.97225,158590
2019-07-21,225.38,270046.1519,149561
2019-07-22,217.51,271310.40446,155651
2019-07-23,212.48,317876.48242,169515
2019-07-24,216.31,331162.6484,188919
2019-07-25,219.14,280370.29627,167223
2019-07-26,218.81,197781.98653,133271
2019-07-27,207.3,301209.41113,180170
2019-07-28,211.62,218801.16693,132599
2019-07-29,210.89,226941.28,133256
2019-07-30,209.58,222683.79393,129043
2019-07-31,218.42,207213.55658,122971
2019-08-01,216.84,186806.18844,116919
2019-08-02,217.61,206867.03039,123571
2019-08-03,222.14,181591.95296,110659
2019-08-04,221.79,135622.0258,90502
2019-08-05,233.54,307956.27211,173092
2019-08-06,226.28,341279.08159,172932
2019-08-07,226.1,279104.7037,159413
2019-08-08,221.39,236886.35423,132568
2019-08-09,210.53,232062.12757,140538
2019-08-10,206.48,252614.02389,142706
2019-08-11,216.42,188474.09048,112904
2019-08-12,211.41,122760.94619,85543
2019-08-13,209.3,166922.48201,102967
2019-08-14,187.1,325228.98931,171181
2019-08-15,188.03,237953.09426,119008
2019-08-16,184.88,282177.01584,150695
2019-08-17,185.59,138799.61508,101721
2019-08-18,194.33,175363.5062,102057
2019-08-19,202.28,239541.5978,116606
2019-08-20,196.6,189297.75494,109559
2019-08-21,187.45,284973.64194,150215
2019-08-22,190.35,245575.98772,160105
2019-08-23,194.02,192548.51552,128090
2019-08-24,190.6,167806.34294,104191
2019-08-25,186.54,169862.91522,103115
2019-08-26,188.67,254397.79472,130551
2019-08-27,187.24,157898.563,96138
2019-08-28,173.03,334480.61761,146334
2019-08-29,169.01,295241.216,142645
2019-08-30,168.5,238616.68868,114316
2019-08-31,171.57,194999.19583,101425
2019-09-01,170.74,191140.52368,93036
2019-09-02,178.05,294627.31247,116596
2019-09-03,178.75,327857.85447,147758
2019-09-04,174.72,286226.25171,140298
2019-09-05,173.75,232753.83596,123424
2019-09-06,169.08,315822.37984,146974
2019-09-07,177.62,253831.23169,134155
2019-09-08,181.19,290083.47501,143793
2019-09-09,180.54,273729.94868,140362
2019-09-10,179.81,238387.50999,116866
2019-09-11,178.28,278555.46708,130317
2019-09-12,180.72,203543.13663,102872
2019-09-13,180.95,264422.54059,109752
2019-09-14,188.13,279371.83423,113052
2019-09-15,189.03,288928.60827,106052
2019-09-16,197.22,551006.81686,166031
2019-09-17,207.84,715863.2262,214041
2019-09-18,210.21,539028.51013,182943
2019-09-19,220.24,844358.82155,230867
2019-09-20,218.03,437804.12669,133129
2019-09-21,215.05,417891.5242,105391
2019-09-22,211.2,445388.94787,108397
2019-09-23,201.29,392437.07084,121866
2019-09-24,165.81,1478218.82714,383778
2019-09-25,169.96,879001.46213,251456
2019-09-26,165.92,779942.17148,202020
2019-09-27,173.79,634932.96707,183611
2019-09-28,173.49,521775.46593,159337
2019-09-29,169.24,410855.12176,136438
2019-09-30,180.85,580295.3997,175354
2019-10-01,175.66,609819.60828,168492
2019-10-02,180.24,348268.1162,96660
2019-10-03,174.69,354756.78478,101114
2019-10-04,175.55,333897.63876,89655
2019-10-05,176.25,278488.61771,90341
2019-10-06,170.1,314932.39629,114662
2019-10-07,179.85,496523.48038,159802
2019-10-08,180.6,400832.37828,139925
2019-10-09,192.62,562506.82189,182290
2019-10-10,191.14,436588.58452,150166
2019-10-11,180.72,621693.63125,181427
2019-10-12,179.68,290415.22038,118775
2019-10-13,180.99,247589.23231,113448
2019-10-14,186.72,279732.84612,123915
2019-10-15,180.49,405466.38109,155734
2019-10-16,174.47,347764.93459,151051
2019-10-17,177.16,298795.8198,133295
2019-10-18,172.74,319602.48508,139612
2019-10-19,171.79,296918.73026,127763
2019-10-20,175.22,299141.07152,125469
2019-10-21,173.98,270608.51385,128045
2019-10-22,171.2,255429.41624,123180
2019-10-23,162.35,746955.09806,238790
2019-10-24,160.38,387310.83766,159778
2019-10-25,181.5,904832.86059,267143
2019-10-26,179.49,1211737.43684,373782
2019-10-27,183.75,724423.40525,262415
2019-10-28,181.72,582179.44545,225343
2019-10-29,190.46,529964.5054,212841
2019-10-30,183.13,537770.43056,194946
2019-10-31,182.18,410969.86104,167038
2019-11-01,182.85,331519.76963,154534
2019-11-02,182.91,179864.39739,107048
2019-11-03,181.54,232621.52147,109861
2019-11-04,185.71,321175.29134,147624
2019-11-05,188.68,389668.6472,184562
2019-11-06,191.16,343219.9224,160110
2019-11-07,186.68,309882.08206,152881
2019-11-08,183.74,365029.75027,167904
2019-11-09,184.89,192073.38044,112521
2019-11-10,188.96,274940.53448,133008
2019-11-11,184.98,255579.93429,128079
2019-11-12,187.09,256782.63119,124488
2019-11-13,188.11,197273.84001,89631
2019-11-14,184.92,245505.29971,114266
2019-11-15,180.0,407466.78964,156868
2019-11-16,182.37,172801.52576,89596
2019-11-17,183.82,198892.4372,93753
2019-11-18,178.2,293551.23632,131823
2019-11-19,175.94,275886.6411,125824
2019-11-20,174.72,216315.93309,106534
2019-11-21,161.01,473895.92992,178521
2019-11-22,149.56,977977.23794,324167
2019-11-23,151.84,369721.0996,177816
2019-11-24,139.96,352319.21558,158774
2019-11-25,145.69,749675.41303,238649
2019-11-26,147.47,354023.04298,132207
2019-11-27,152.62,564796.4284,192325
